,Date,Time,Day,Station,Delay Code,Min Delay,Min Gap,Direction,Line,Vehicle,Latitude,Longitude,Incident,Rush Hour Index,Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
6658,2024-03-09,19:29:00,Saturday,ST GEORGE BD STATION,TUMVS,5.0,9.0,E,BD,5231.0,43.6683,-79.3987,Operator Violated Signal,0,5.8,10.7,0.0,10.7,,49.0
6659,2024-03-14,10:05:00,Thursday,KIPLING STATION,TUMVS,8.0,11.0,W,BD,5017.0,43.63795,-79.53535,Operator Violated Signal,0,6.9,19.8,0.0,19.8,,33.0
6660,2024-03-25,08:24:00,Monday,YONGE BD STATION,TUMVS,5.0,8.0,E,BD,5346.0,43.6704,-79.3867,Operator Violated Signal,1,4.4,0.0,0.0,0.0,,39.0
6661,2024-03-27,00:27:00,Wednesday,VICTORIA PARK STATION,TUMVS,6.0,14.0,W,BD,5364.0,43.69455,-79.28939,Operator Violated Signal,0,6.4,0.3,0.0,0.3,,45.0
6662,2024-03-28,11:42:00,Thursday,WARDEN STATION,TUMVS,3.0,7.0,W,BD,5109.0,43.71158,-79.27936,Operator Violated Signal,0,4.4,0.0,0.0,0.0,,40.0
6663,2024-04-06,13:54:00,Saturday,KEELE STATION,TUMVS,3.0,7.0,E,BD,5048.0,43.65521,-79.45968,Operator Violated Signal,0,8.1,0.0,0.0,0.0,,51.0
6664,2024-04-12,13:00:00,Friday,CHESTER STATION,TUMVS,7.0,11.0,W,BD,5241.0,43.67838,-79.35269,Operator Violated Signal,0,8.6,13.2,0.0,13.2,,67.0
6665,2024-04-16,20:51:00,Tuesday,KENNEDY BD STATION,TUMVS,3.0,8.0,E,BD,5278.0,43.73228,-79.26554,Operator Violated Signal,0,11.3,0.0,0.0,0.0,,
6666,2024-04-19,09:40:00,Friday,ST GEORGE BD STATION,TUMVS,6.0,10.0,E,BD,5293.0,43.6683,-79.3987,Operator Violated Signal,1,10.0,1.4,0.0,1.4,,55.0
6667,2024-04-22,08:21:00,Monday,KIPLING STATION,TUMVS,32.0,34.0,W,BD,5054.0,43.63795,-79.53535,Operator Violated Signal,1,6.5,0.0,0.0,0.0,,36.0
6668,2024-04-29,07:28:00,Monday,KIPLING STATION,TUMVS,3.0,5.0,W,BD,5109.0,43.63795,-79.53535,Operator Violated Signal,1,10.8,12.5,0.0,12.5,,48.0
6669,2024-05-06,08:07:00,Monday,VICTORIA PARK STATION,TUMVS,5.0,7.0,W,BD,5089.0,43.69455,-79.28939,Operator Violated Signal,1,14.1,0.0,0.0,0.0,,32.0
6670,2024-05-10,16:08:00,Friday,WARDEN STATION,TUMVS,4.0,7.0,W,BD,5214.0,43.71158,-79.27936,Operator Violated Signal,1,13.5,0.0,0.0,0.0,,
6671,2024-05-13,08:25:00,Monday,OLD MILL STATION,TUMVS,4.0,7.0,E,BD,5313.0,43.65053,-79.4957,Operator Violated Signal,1,17.5,0.9,0.0,0.9,,44.0
6672,2024-05-13,14:49:00,Monday,CHESTER STATION,TUMVS,10.0,15.0,E,BD,5263.0,43.67838,-79.35269,Operator Violated Signal,0,17.5,0.9,0.0,0.9,,44.0
6673,2024-05-14,08:37:00,Tuesday,KENNEDY BD STATION,TUMVS,3.0,5.0,E,BD,5179.0,43.73228,-79.26554,Operator Violated Signal,1,15.9,0.3,0.0,0.3,,
6674,2024-05-18,21:25:00,Saturday,DUNDAS WEST STATION,TUMVS,3.0,8.0,W,BD,5191.0,43.65978,-79.45284,Operator Violated Signal,0,17.1,0.0,0.0,0.0,,
6675,2024-05-21,16:52:00,Tuesday,OSSINGTON STATION,TUMVS,4.0,7.0,W,BD,5068.0,43.66243,-79.42694,Operator Violated Signal,1,23.4,0.0,0.0,0.0,,55.0
6676,2024-05-24,08:07:00,Friday,VICTORIA PARK STATION,TUMVS,4.0,6.0,W,BD,5101.0,43.69455,-79.28939,Operator Violated Signal,1,19.7,0.0,0.0,0.0,,50.0
6677,2024-05-25,18:05:00,Saturday,BROADVIEW STATION,TUMVS,7.0,12.0,E,BD,5318.0,43.67674,-79.35868,Operator Violated Signal,1,16.1,6.4,0.0,6.4,,32.0
6678,2024-05-27,11:55:00,Monday,OSSINGTON STATION,TUMVS,5.0,9.0,W,BD,5218.0,43.66243,-79.42694,Operator Violated Signal,0,20.3,26.0,0.0,26.0,,63.0
6679,2024-06-14,21:18:00,Friday,BAYVIEW STATION,TUMVS,9.0,16.0,W,SHP,6166.0,43.76965,-79.38716,Operator Violated Signal,0,19.4,0.0,0.0,0.0,,42.0
6680,2024-06-17,09:23:00,Monday,KEELE STATION,TUMVS,3.0,5.0,W,BD,5216.0,43.65521,-79.45968,Operator Violated Signal,1,23.0,0.0,0.0,0.0,,53.0
6681,2024-06-22,00:18:00,Saturday,DON MILLS STATION,TUMVS,3.0,10.0,E,SHP,6141.0,43.77556,-79.34655,Operator Violated Signal,0,22.4,0.5,0.0,0.5,,32.0
6682,2024-06-25,10:01:00,Tuesday,CHESTER STATION,TUMVS,3.0,7.0,E,BD,5187.0,43.67838,-79.35269,Operator Violated Signal,0,21.8,0.0,0.0,0.0,,58.0
6683,2024-06-25,21:56:00,Tuesday,KENNEDY BD STATION,TUMVS,10.0,15.0,E,BD,5231.0,43.73228,-79.26554,Operator Violated Signal,0,21.8,0.0,0.0,0.0,,58.0
6684,2024-06-30,16:25:00,Sunday,KENNEDY BD STATION,TUMVS,4.0,8.0,E,BD,5264.0,43.73228,-79.26554,Operator Violated Signal,1,17.7,0.6,0.0,0.6,,52.0
6685,2024-07-11,18:00:00,Thursday,KIPLING STATION,TUMVS,23.0,26.0,W,BD,5361.0,43.63795,-79.53535,Operator Violated Signal,1,22.9,3.1,0.0,3.1,,34.0
6686,2024-07-15,08:43:00,Monday,KENNEDY BD STATION,TUMVS,4.0,6.0,E,BD,5152.0,43.73228,-79.26554,Operator Violated Signal,1,23.9,25.1,0.0,25.1,,31.0
6687,2024-07-17,17:08:00,Wednesday,ISLINGTON STATION,TUMVS,18.0,21.0,E,BD,5178.0,43.64547,-79.52449,Operator Violated Signal,1,22.4,0.0,0.0,0.0,,35.0
6688,2024-07-18,19:53:00,Thursday,KENNEDY BD STATION,TUMVS,5.0,10.0,E,BD,5014.0,43.73228,-79.26554,Operator Violated Signal,0,18.5,0.0,0.0,0.0,,43.0
6689,2024-07-20,13:12:00,Saturday,KENNEDY BD STATION,TUMVS,3.0,7.0,E,BD,5290.0,43.73228,-79.26554,Operator Violated Signal,0,21.3,0.0,0.0,0.0,,31.0
6690,2024-07-24,01:12:00,Wednesday,ST GEORGE BD STATION,TUMVS,9.0,14.0,W,BD,5181.0,43.6683,-79.3987,Operator Violated Signal,0,21.6,22.0,0.0,22.0,,53.0
6691,2024-07-26,08:23:00,Friday,KIPLING STATION,TUMVS,35.0,38.0,W,BD,5218.0,43.63795,-79.53535,Operator Violated Signal,1,20.5,0.0,0.0,0.0,,
6692,2024-07-26,08:30:00,Friday,OLD MILL STATION,TUMVS,3.0,6.0,E,BD,5341.0,43.65053,-79.4957,Operator Violated Signal,1,20.5,0.0,0.0,0.0,,
6693,2024-07-28,17:07:00,Sunday,KENNEDY BD STATION,TUMVS,4.0,8.0,E,BD,5064.0,43.73228,-79.26554,Operator Violated Signal,1,22.9,0.0,0.0,0.0,,
6694,2024-07-29,07:46:00,Monday,WARDEN STATION,TUMVS,11.0,14.0,W,BD,5064.0,43.71158,-79.27936,Operator Violated Signal,1,23.7,0.0,0.0,0.0,,
6695,2024-07-29,08:46:00,Monday,BROADVIEW STATION,TUMVS,11.0,14.0,W,BD,5133.0,43.67674,-79.35868,Operator Violated Signal,1,23.7,0.0,0.0,0.0,,
6696,2024-08-02,07:39:00,Friday,JANE STATION,TUMVS,3.0,5.0,E,BD,5029.0,43.6498,-79.48393,Operator Violated Signal,1,25.8,0.0,0.0,0.0,,
6697,2024-08-02,07:57:00,Friday,ISLINGTON STATION,TUMVS,19.0,21.0,E,BD,5125.0,43.64547,-79.52449,Operator Violated Signal,1,25.8,0.0,0.0,0.0,,
6698,2024-08-04,15:38:00,Sunday,ST GEORGE BD STATION,TUMVS,9.0,13.0,W,BD,5300.0,43.6683,-79.3987,Operator Violated Signal,1,23.8,0.0,0.0,0.0,,38.0
6699,2024-08-04,23:02:00,Sunday,KENNEDY BD STATION,TUMVS,8.0,14.0,E,BD,5229.0,43.73228,-79.26554,Operator Violated Signal,0,23.8,0.0,0.0,0.0,,38.0
6700,2024-08-09,18:17:00,Friday,WARDEN STATION,TUMVS,4.0,8.0,W,BD,5268.0,43.71158,-79.27936,Operator Violated Signal,1,21.7,10.8,0.0,10.8,,45.0
6701,2024-08-19,17:05:00,Monday,DUNDAS WEST STATION,TUMVS,4.0,7.0,W,BD,5044.0,43.65978,-79.45284,Operator Violated Signal,1,14.9,0.6,0.0,0.6,,53.0
6702,2024-08-23,20:15:00,Friday,OSSINGTON STATION,TUMVS,4.0,9.0,E,BD,5290.0,43.66243,-79.42694,Operator Violated Signal,0,19.5,0.0,0.0,0.0,,
6703,2024-08-24,15:30:00,Saturday,KENNEDY BD STATION,TUMVS,4.0,8.0,W,BD,5014.0,43.73228,-79.26554,Operator Violated Signal,1,20.3,0.0,0.0,0.0,,
6704,2024-08-28,09:46:00,Wednesday,ISLINGTON STATION,TUMVS,3.0,6.0,E,BD,5273.0,43.64547,-79.52449,Operator Violated Signal,1,21.4,0.2,0.0,0.2,,31.0
6705,2024-08-29,19:38:00,Thursday,WARDEN STATION,TUMVS,4.0,9.0,W,BD,5136.0,43.71158,-79.27936,Operator Violated Signal,0,,0.0,0.0,0.0,,
6706,2024-08-30,12:34:00,Friday,KIPLING STATION,TUMVS,3.0,7.0,W,BD,5122.0,43.63795,-79.53535,Operator Violated Signal,0,21.0,6.7,0.0,6.7,,41.0
6707,2024-09-03,09:29:00,Tuesday,KIPLING STATION,TUMVS,3.0,6.0,W,BD,5223.0,43.63795,-79.53535,Operator Violated Signal,1,16.3,0.0,0.0,0.0,,
6708,2024-09-10,09:07:00,Tuesday,CHESTER STATION,TUMVS,3.0,5.0,E,BD,5111.0,43.67838,-79.35269,Operator Violated Signal,1,16.4,0.0,0.0,0.0,,
6709,2024-09-11,08:55:00,Wednesday,OSSINGTON STATION,TUMVS,3.0,5.0,W,BD,5287.0,43.66243,-79.42694,Operator Violated Signal,1,17.4,0.0,0.0,0.0,,
6710,2024-09-11,11:34:00,Wednesday,OLD MILL STATION,TUMVS,3.0,7.0,E,BD,5154.0,43.65053,-79.4957,Operator Violated Signal,0,17.4,0.0,0.0,0.0,,
6711,2024-09-13,15:08:00,Friday,COXWELL STATION,TUMVS,6.0,10.0,W,BD,5147.0,43.68456,-79.32305,Operator Violated Signal,0,20.4,0.0,0.0,0.0,,
6712,2024-09-18,20:15:00,Wednesday,KENNEDY BD STATION,TUMVS,20.0,27.0,E,BD,5145.0,43.73228,-79.26554,Operator Violated Signal,0,19.9,0.0,0.0,0.0,,
6713,2024-09-20,11:55:00,Friday,CHRISTIE STATION,TUMVS,5.0,9.0,E,BD,5128.0,43.66412,-79.4186,Operator Violated Signal,0,20.0,0.0,0.0,0.0,,
6714,2024-09-24,19:07:00,Tuesday,WARDEN STATION,TUMVS,3.0,8.0,W,BD,5142.0,43.71158,-79.27936,Operator Violated Signal,0,17.9,15.2,0.0,15.2,,31.0
6715,2024-09-25,19:16:00,Wednesday,OSSINGTON STATION,TUMVS,9.0,14.0,E,BD,5364.0,43.66243,-79.42694,Operator Violated Signal,0,20.6,2.6,0.0,2.6,,41.0
6716,2024-10-02,09:36:00,Wednesday,WARDEN STATION,TUMVS,3.0,5.0,E,BD,5313.0,43.71158,-79.27936,Operator Violated Signal,1,14.5,0.0,0.0,0.0,,35.0
6717,2024-10-03,18:48:00,Thursday,ISLINGTON STATION,TUMVS,5.0,8.0,E,BD,5192.0,43.64547,-79.52449,Operator Violated Signal,1,16.2,0.0,0.0,0.0,,31.0
6718,2024-10-05,20:18:00,Saturday,KENNEDY BD STATION,TUMVS,5.0,10.0,E,BD,5262.0,43.73228,-79.26554,Operator Violated Signal,0,12.9,0.0,0.0,0.0,,
6719,2024-10-06,09:22:00,Sunday,WARDEN STATION,TUMVS,6.0,10.0,W,BD,5096.0,43.71158,-79.27936,Operator Violated Signal,1,17.2,0.0,0.0,0.0,,48.0
6720,2024-10-07,15:07:00,Monday,MAIN STREET STATION,TUMVS,3.0,7.0,W,BD,5191.0,43.68811,-79.30156,Operator Violated Signal,0,13.1,1.1,0.0,1.1,,46.0
6721,2024-10-08,08:26:00,Tuesday,WARDEN STATION,TUMVS,3.0,5.0,W,BD,5310.0,43.71158,-79.27936,Operator Violated Signal,1,9.9,1.8,0.0,1.8,,44.0
6722,2024-10-10,19:23:00,Thursday,OSSINGTON STATION,TUMVS,5.0,9.0,E,BD,5083.0,43.66243,-79.42694,Operator Violated Signal,0,9.9,0.0,0.0,0.0,,37.0
6723,2024-10-18,14:04:00,Friday,BAYVIEW STATION,TUMVS,15.0,23.0,W,SHP,6141.0,43.76965,-79.38716,Operator Violated Signal,0,10.1,0.0,0.0,0.0,,
6724,2024-10-20,09:24:00,Sunday,WARDEN STATION,TUMVS,3.0,7.0,E,BD,5159.0,43.71158,-79.27936,Operator Violated Signal,1,13.9,0.0,0.0,0.0,,44.0
6725,2024-10-23,20:49:00,Wednesday,OLD MILL STATION,TUMVS,5.0,10.0,W,BD,5167.0,43.65053,-79.4957,Operator Violated Signal,0,14.4,0.0,0.0,0.0,,48.0
6726,2024-11-01,09:31:00,Friday,JANE STATION,TUMVS,5.0,7.0,E,BD,5052.0,43.6498,-79.48393,Operator Violated Signal,1,9.7,0.0,0.0,0.0,,64.0
6727,2024-11-05,06:44:00,Tuesday,CHRISTIE STATION,TUMVS,7.0,10.0,W,BD,5057.0,43.66412,-79.4186,Operator Violated Signal,1,19.7,0.0,0.0,0.0,,62.0
6728,2024-11-08,09:27:00,Friday,CHESTER STATION,TUMVS,7.0,10.0,E,BD,5123.0,43.67838,-79.35269,Operator Violated Signal,1,8.5,0.0,0.0,0.0,,60.0
6729,2024-11-09,20:14:00,Saturday,KENNEDY BD STATION,TUMVS,6.0,11.0,E,BD,5014.0,43.73228,-79.26554,Operator Violated Signal,0,4.0,0.0,0.0,0.0,,
6730,2024-11-14,16:32:00,Thursday,BESSARION STATION,TUMVS,10.0,17.0,E,SHP,6156.0,43.7691,-79.37634,Operator Violated Signal,1,7.4,1.8,0.0,1.8,,43.0
6731,2024-11-20,12:20:00,Wednesday,WARDEN STATION,TUMVS,4.0,8.0,W,BD,5013.0,43.71158,-79.27936,Operator Violated Signal,0,6.7,16.6,0.0,16.6,,59.0
6732,2024-11-29,19:03:00,Friday,KIPLING STATION,TUMVS,3.0,8.0,W,BD,5159.0,43.63795,-79.53535,Operator Violated Signal,0,-0.1,0.0,0.0,0.0,,55.0
6733,2024-01-07,22:08:00,Sunday,PAPE STATION,SUG,6.0,12.0,E,BD,5168.0,43.68307,-79.34811,Graffiti / Scratchiti,0,-2.7,0.0,0.4,0.4,4.0,
6734,2024-01-12,13:02:00,Friday,WILSON STATION,SUG,7.0,12.0,S,YU,5701.0,43.7345,-79.4501,Graffiti / Scratchiti,0,1.8,9.9,5.2,15.1,5.0,66.0
6735,2024-01-13,05:53:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5149.0,43.63795,-79.53535,Graffiti / Scratchiti,0,0.6,4.5,0.8,5.3,3.0,74.0
6736,2024-01-15,08:09:00,Monday,ST CLAIR STATION,SUG,3.0,6.0,S,YU,5571.0,43.68806,-79.39361,Graffiti / Scratchiti,1,-11.0,0.0,0.0,0.0,5.0,39.0
6737,2024-01-20,05:53:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5140.0,43.63795,-79.53535,Graffiti / Scratchiti,0,-11.6,0.0,0.0,0.0,2.0,51.0
6738,2024-01-24,20:35:00,Wednesday,ISLINGTON STATION,SUG,5.0,10.0,E,BD,5191.0,43.64547,-79.52449,Graffiti / Scratchiti,0,1.1,8.2,0.0,8.2,3.0,
6739,2024-01-24,21:12:00,Wednesday,CHESTER STATION,SUG,5.0,10.0,W,BD,5162.0,43.67838,-79.35269,Graffiti / Scratchiti,0,1.1,8.2,0.0,8.2,3.0,
6740,2024-01-26,19:41:00,Friday,VAUGHAN MC STATION,SUG,5.0,10.0,S,YU,6091.0,43.7942,-79.5322,Graffiti / Scratchiti,0,2.7,21.8,0.0,21.8,,45.0
6741,2024-01-27,05:53:00,Saturday,KEELE STATION,SUG,6.0,12.0,W,BD,5278.0,43.65521,-79.45968,Graffiti / Scratchiti,0,2.0,0.0,0.0,0.0,,
6742,2024-01-27,06:04:00,Saturday,KEELE STATION,SUG,5.0,10.0,W,BD,5235.0,43.65521,-79.45968,Graffiti / Scratchiti,0,2.0,0.0,0.0,0.0,,
6743,2024-02-03,05:59:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5162.0,43.63795,-79.53535,Graffiti / Scratchiti,0,-0.9,0.0,0.0,0.0,,
6744,2024-02-03,12:25:00,Saturday,GREENWOOD STATION,SUG,6.0,10.0,W,BD,5089.0,43.68498,-79.32734,Graffiti / Scratchiti,0,-0.9,0.0,0.0,0.0,,
6745,2024-02-04,08:14:00,Sunday,KIPLING STATION,SUG,6.0,12.0,E,BD,5296.0,43.63795,-79.53535,Graffiti / Scratchiti,1,-1.3,0.0,0.0,0.0,,
6746,2024-02-04,08:38:00,Sunday,KIPLING STATION,SUG,6.0,12.0,E,BD,5318.0,43.63795,-79.53535,Graffiti / Scratchiti,1,-1.3,0.0,0.0,0.0,,
6747,2024-02-09,05:55:00,Friday,KEELE STATION,SUG,3.0,8.0,W,BD,5329.0,43.65521,-79.45968,Graffiti / Scratchiti,0,8.9,0.9,0.0,0.9,,61.0
6748,2024-02-11,08:14:00,Sunday,KIPLING STATION,SUG,4.0,8.0,E,BD,5153.0,43.63795,-79.53535,Graffiti / Scratchiti,1,1.7,0.0,0.0,0.0,,39.0
6749,2024-02-16,11:38:00,Friday,CHRISTIE STATION,SUG,4.0,8.0,E,BD,5209.0,43.66412,-79.4186,Graffiti / Scratchiti,0,-2.8,0.0,0.0,0.0,7.0,62.0
6750,2024-02-18,09:07:00,Sunday,KENNEDY BD STATION,SUG,4.0,8.0,E,BD,5309.0,43.73228,-79.26554,Graffiti / Scratchiti,1,-3.6,0.0,1.4,1.0,5.0,64.0
6751,2024-02-20,07:16:00,Tuesday,SUMMERHILL STATION,SUG,3.0,6.0,N,YU,5856.0,43.682,-79.3903,Graffiti / Scratchiti,1,-2.7,0.0,0.0,0.0,,
6752,2024-03-02,05:49:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5074.0,43.63795,-79.53535,Graffiti / Scratchiti,0,5.5,0.0,0.0,0.0,0.0,
6753,2024-03-03,13:29:00,Sunday,FINCH WEST STATION,SUG,4.0,8.0,N,YU,5461.0,43.7699,-79.4872,Graffiti / Scratchiti,0,6.6,0.0,0.0,0.0,,
6754,2024-03-07,06:15:00,Thursday,FINCH STATION,SUG,4.0,8.0,S,YU,5661.0,43.78066,-79.41445,Graffiti / Scratchiti,0,5.7,0.0,0.0,0.0,,31.0
6755,2024-03-10,08:15:00,Sunday,KIPLING STATION,SUG,5.0,10.0,E,BD,5230.0,43.63795,-79.53535,Graffiti / Scratchiti,1,0.8,0.7,0.8,1.5,0.0,65.0
6756,2024-03-17,08:10:00,Sunday,KEELE STATION,SUG,5.0,10.0,W,BD,5044.0,43.65521,-79.45968,Graffiti / Scratchiti,1,2.3,0.0,2.4,2.4,,60.0
6757,2024-03-29,19:12:00,Friday,WELLESLEY STATION,SUG,6.0,12.0,S,YU,5791.0,43.66536,-79.38353,Graffiti / Scratchiti,0,2.4,0.0,0.0,0.0,,49.0
6758,2024-04-07,08:00:00,Sunday,KIPLING STATION,SUG,5.0,10.0,E,BD,5340.0,43.63795,-79.53535,Graffiti / Scratchiti,1,8.8,0.0,0.0,0.0,,
6759,2024-04-08,11:50:00,Monday,WARDEN STATION,SUG,6.0,10.0,E,BD,5028.0,43.71158,-79.27936,Graffiti / Scratchiti,0,8.9,0.0,0.0,0.0,,
6760,2024-04-10,08:40:00,Wednesday,KENNEDY BD STATION,SUG,3.0,5.0,E,BD,5017.0,43.73228,-79.26554,Graffiti / Scratchiti,1,13.6,0.0,0.0,0.0,,35.0
6761,2024-04-13,04:51:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5200.0,43.63795,-79.53535,Graffiti / Scratchiti,0,7.8,0.0,0.0,0.0,,75.0
6762,2024-04-13,04:54:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5211.0,43.63795,-79.53535,Graffiti / Scratchiti,0,7.8,0.0,0.0,0.0,,75.0
6763,2024-04-15,06:12:00,Monday,KENNEDY BD STATION,SUG,5.0,10.0,W,BD,5302.0,43.73228,-79.26554,Graffiti / Scratchiti,0,10.5,0.0,0.0,0.0,,61.0
6764,2024-04-23,05:54:00,Tuesday,KIPLING STATION,SUG,7.0,14.0,E,BD,5018.0,43.63795,-79.53535,Graffiti / Scratchiti,0,12.4,0.4,0.0,0.4,,70.0
6765,2024-04-24,05:56:00,Wednesday,GREENWOOD STATION,SUG,5.0,10.0,E,BD,5032.0,43.68498,-79.32734,Graffiti / Scratchiti,0,5.1,0.0,0.0,0.0,,48.0
6766,2024-04-24,16:42:00,Wednesday,VAUGHAN MC STATION,SUG,3.0,6.0,S,YU,5611.0,43.7942,-79.5322,Graffiti / Scratchiti,1,5.1,0.0,0.0,0.0,,48.0
6767,2024-05-02,05:47:00,Thursday,KIPLING STATION,SUG,7.0,14.0,E,BD,5339.0,43.63795,-79.53535,Graffiti / Scratchiti,0,15.3,0.0,0.0,0.0,,37.0
6768,2024-05-07,05:54:00,Tuesday,KEELE STATION,SUG,5.0,10.0,W,BD,5209.0,43.65521,-79.45968,Graffiti / Scratchiti,0,13.8,16.8,0.0,16.8,,38.0
6769,2024-05-07,05:59:00,Tuesday,KEELE STATION,SUG,5.0,10.0,W,BD,5286.0,43.65521,-79.45968,Graffiti / Scratchiti,0,13.8,16.8,0.0,16.8,,38.0
6770,2024-05-10,05:50:00,Friday,KEELE STATION,SUG,6.0,9.0,W,BD,5098.0,43.65521,-79.45968,Graffiti / Scratchiti,0,13.5,0.0,0.0,0.0,,
6771,2024-05-10,05:57:00,Friday,KEELE STATION,SUG,4.0,8.0,W,BD,5081.0,43.65521,-79.45968,Graffiti / Scratchiti,0,13.5,0.0,0.0,0.0,,
6772,2024-05-12,08:10:00,Sunday,KEELE STATION,SUG,5.0,10.0,W,BD,5366.0,43.65521,-79.45968,Graffiti / Scratchiti,1,14.4,0.0,0.0,0.0,,34.0
6773,2024-05-20,01:06:00,Monday,KIPLING STATION,SUG,6.0,12.0,W,BD,5095.0,43.63795,-79.53535,Graffiti / Scratchiti,0,21.4,0.8,0.0,0.8,,53.0
6774,2024-05-24,05:50:00,Friday,KEELE STATION,SUG,6.0,9.0,W,BD,5305.0,43.65521,-79.45968,Graffiti / Scratchiti,0,19.7,0.0,0.0,0.0,,50.0
6775,2024-06-01,05:59:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,0.0,43.63795,-79.53535,Graffiti / Scratchiti,0,17.6,0.0,0.0,0.0,,
6776,2024-06-04,09:08:00,Tuesday,VAUGHAN MC STATION,SUG,5.0,10.0,S,YU,5831.0,43.7942,-79.5322,Graffiti / Scratchiti,1,21.1,0.0,0.0,0.0,,
6777,2024-06-07,13:21:00,Friday,SUMMERHILL STATION,SUG,6.0,11.0,S,YU,6006.0,43.682,-79.3903,Graffiti / Scratchiti,0,16.6,3.9,0.0,3.9,,52.0
6778,2024-06-08,05:53:00,Saturday,KEELE STATION,SUG,6.0,12.0,W,BD,5153.0,43.65521,-79.45968,Graffiti / Scratchiti,0,16.8,4.2,0.0,4.2,,58.0
6779,2024-06-09,08:12:00,Sunday,KEELE STATION,SUG,5.0,10.0,W,BD,5340.0,43.65521,-79.45968,Graffiti / Scratchiti,1,14.8,2.8,0.0,2.8,,53.0
6780,2024-06-09,08:17:00,Sunday,KEELE STATION,SUG,5.0,10.0,W,BD,5279.0,43.65521,-79.45968,Graffiti / Scratchiti,1,14.8,2.8,0.0,2.8,,53.0
6781,2024-06-10,20:05:00,Monday,ST GEORGE YUS STATION,SUG,3.0,8.0,S,YU,6011.0,43.6683,-79.3987,Graffiti / Scratchiti,0,13.8,0.0,0.0,0.0,,39.0
6782,2024-06-12,08:45:00,Wednesday,FINCH STATION,SUG,5.0,10.0,S,YU,5781.0,43.78066,-79.41445,Graffiti / Scratchiti,1,16.5,0.0,0.0,0.0,,34.0
6783,2024-06-13,05:45:00,Thursday,FINCH STATION,SUG,5.0,9.0,N,YU,5896.0,43.78066,-79.41445,Graffiti / Scratchiti,0,23.5,0.7,0.0,0.7,,64.0
6784,2024-06-16,08:10:00,Sunday,KEELE STATION,SUG,5.0,10.0,W,BD,5334.0,43.65521,-79.45968,Graffiti / Scratchiti,1,17.2,0.0,0.0,0.0,,31.0
6785,2024-06-21,20:39:00,Friday,UNION STATION,SUG,3.0,8.0,S,YU,5726.0,43.64533,-79.38069,Graffiti / Scratchiti,0,23.1,7.6,0.0,7.6,,
6786,2024-06-29,05:59:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5121.0,43.63795,-79.53535,Graffiti / Scratchiti,0,22.6,15.9,0.0,15.9,,48.0
6787,2024-06-30,08:09:00,Sunday,KIPLING STATION,SUG,5.0,10.0,E,BD,5157.0,43.63795,-79.53535,Graffiti / Scratchiti,1,17.7,0.6,0.0,0.6,,52.0
6788,2024-07-05,05:47:00,Friday,KEELE STATION,SUG,3.0,6.0,W,BD,5352.0,43.65521,-79.45968,Graffiti / Scratchiti,0,24.1,2.7,0.0,2.7,,35.0
6789,2024-07-05,06:07:00,Friday,YORK MILLS STATION,SUG,5.0,10.0,N,YU,5951.0,43.74462,-79.40684,Graffiti / Scratchiti,0,24.1,2.7,0.0,2.7,,35.0
6790,2024-07-09,05:54:00,Tuesday,KIPLING STATION,SUG,7.0,14.0,E,BD,5042.0,43.63795,-79.53535,Graffiti / Scratchiti,0,25.0,0.0,0.0,0.0,,35.0
6791,2024-07-15,09:14:00,Monday,QUEEN STATION,SUG,3.0,6.0,N,YU,5831.0,43.65262,-79.37919,Graffiti / Scratchiti,1,23.9,25.1,0.0,25.1,,31.0
6792,2024-07-16,02:32:00,Tuesday,KIPLING STATION,SUG,7.0,14.0,E,BD,5090.0,43.63795,-79.53535,Graffiti / Scratchiti,0,24.1,97.8,0.0,97.8,,72.0
6793,2024-07-16,05:54:00,Tuesday,KIPLING STATION,SUG,7.0,14.0,E,BD,5350.0,43.63795,-79.53535,Graffiti / Scratchiti,0,24.1,97.8,0.0,97.8,,72.0
6794,2024-07-21,08:19:00,Sunday,KIPLING STATION,SUG,4.0,8.0,E,BD,5261.0,43.63795,-79.53535,Graffiti / Scratchiti,1,22.7,0.0,0.0,0.0,,31.0
6795,2024-07-26,09:00:00,Friday,JANE STATION,SUG,3.0,7.0,W,BD,5055.0,43.6498,-79.48393,Graffiti / Scratchiti,1,20.5,0.0,0.0,0.0,,
6796,2024-07-30,00:41:00,Tuesday,ST CLAIR WEST STATION,SUG,5.0,10.0,S,YU,5426.0,43.68403,-79.41553,Graffiti / Scratchiti,0,25.9,7.4,0.0,7.4,,41.0
6797,2024-08-03,23:35:00,Saturday,KENNEDY BD STATION,SUG,6.0,12.0,W,BD,5368.0,43.73228,-79.26554,Graffiti / Scratchiti,0,25.1,0.0,0.0,0.0,,32.0
